00:00;1
00:15;3
00:30;2
00:45;1
01:00;3
01:15;1
01:30;2
01:45;1
02:00;0
02:15;1
02:30;1
02:45;2
03:00;1
03:15;2
03:30;3
03:45;2
04:00;1
04:15;1
04:30;2
04:45;1
05:00;1
05:15;3
05:30;2
05:45;1
06:00;1
06:15;1
06:30;3
06:45;3
07:00;3
07:15;4
07:30;2
07:45;4
08:00;4
08:15;3
08:30;4
08:45;4
09:00;4
09:15;3
09:30;5
09:45;4
10:00;4
10:15;2
10:30;3
10:45;4
11:00;3
11:15;3
11:30;4
11:45;5
12:00;3
12:15;4
12:30;5
12:45;5
13:00;5
13:15;4
13:30;5
13:45;3
14:00;4
14:15;4
14:30;4
14:45;5
15:00;5
15:15;5
15:30;5
15:45;4
16:00;5
16:15;3
16:30;3
16:45;5
17:00;4
17:15;4
17:30;2
17:45;3
18:00;4
18:15;3
18:30;3
18:45;5
19:00;5
19:15;5
19:30;3
19:45;5
20:00;2
20:15;3
20:30;2
20:45;5
21:00;4
21:15;4
21:30;4
21:45;4
22:00;3
22:15;3
22:30;3
22:45;3
23:00;2
23:15;3
23:30;1
23:45;4
