00:00;2
00:15;3
00:30;3
00:45;2
01:00;2
01:15;1
01:30;2
01:45;2
02:00;2
02:15;1
02:30;2
02:45;0
03:00;2
03:15;1
03:30;1
03:45;2
04:00;2
04:15;1
04:30;2
04:45;1
05:00;2
05:15;3
05:30;1
05:45;1
06:00;2
06:15;2
06:30;1
06:45;3
07:00;3
07:15;3
07:30;3
07:45;3
08:00;1
08:15;4
08:30;2
08:45;4
09:00;4
09:15;4
09:30;4
09:45;4
10:00;4
10:15;4
10:30;2
10:45;3
11:00;4
11:15;5
11:30;4
11:45;6
12:00;5
12:15;5
12:30;5
12:45;4
13:00;6
13:15;4
13:30;3
13:45;3
14:00;4
14:15;3
14:30;4
14:45;3
15:00;5
15:15;4
15:30;4
15:45;3
16:00;2
16:15;4
16:30;5
16:45;4
17:00;3
17:15;3
17:30;5
17:45;4
18:00;4
18:15;5
18:30;5
18:45;2
19:00;4
19:15;4
19:30;4
19:45;3
20:00;3
20:15;5
20:30;4
20:45;4
21:00;5
21:15;5
21:30;5
21:45;4
22:00;4
22:15;3
22:30;4
22:45;3
23:00;4
23:15;3
23:30;1
23:45;3
