00:00;0
00:15;4
00:30;2
00:45;1
01:00;1
01:15;2
01:30;1
01:45;0
02:00;1
02:15;3
02:30;2
02:45;2
03:00;1
03:15;1
03:30;1
03:45;2
04:00;1
04:15;1
04:30;3
04:45;1
05:00;1
05:15;1
05:30;1
05:45;1
06:00;1
06:15;1
06:30;2
06:45;3
07:00;2
07:15;2
07:30;1
07:45;3
08:00;3
08:15;5
08:30;3
08:45;4
09:00;1
09:15;5
09:30;2
09:45;3
10:00;4
10:15;4
10:30;4
10:45;4
11:00;4
11:15;5
11:30;3
11:45;5
12:00;5
12:15;5
12:30;5
12:45;3
13:00;5
13:15;2
13:30;2
13:45;4
14:00;4
14:15;5
14:30;4
14:45;2
15:00;3
15:15;3
15:30;4
15:45;4
16:00;5
16:15;4
16:30;4
16:45;5
17:00;3
17:15;5
17:30;6
17:45;7
18:00;5
18:15;6
18:30;5
18:45;4
19:00;5
19:15;4
19:30;5
19:45;4
20:00;5
20:15;5
20:30;4
20:45;5
21:00;3
21:15;3
21:30;5
21:45;3
22:00;5
22:15;4
22:30;3
22:45;4
23:00;3
23:15;4
23:30;4
23:45;2
