00:00;1
00:15;2
00:30;2
00:45;2
01:00;0
01:15;3
01:30;3
01:45;1
02:00;2
02:15;2
02:30;1
02:45;3
03:00;1
03:15;1
03:30;2
03:45;1
04:00;2
04:15;2
04:30;1
04:45;1
05:00;1
05:15;2
05:30;2
05:45;2
06:00;1
06:15;2
06:30;2
06:45;2
07:00;3
07:15;3
07:30;3
07:45;2
08:00;4
08:15;4
08:30;4
08:45;3
09:00;5
09:15;2
09:30;2
09:45;4
10:00;3
10:15;5
10:30;3
10:45;3
11:00;3
11:15;4
11:30;5
11:45;5
12:00;3
12:15;6
12:30;6
12:45;4
13:00;5
13:15;5
13:30;5
13:45;6
14:00;4
14:15;3
14:30;3
14:45;4
15:00;4
15:15;3
15:30;4
15:45;3
16:00;5
16:15;5
16:30;3
16:45;3
17:00;3
17:15;3
17:30;5
17:45;2
18:00;4
18:15;5
18:30;3
18:45;4
19:00;5
19:15;5
19:30;5
19:45;4
20:00;4
20:15;4
20:30;4
20:45;4
21:00;3
21:15;3
21:30;4
21:45;5
22:00;4
22:15;3
22:30;2
22:45;3
23:00;1
23:15;3
23:30;5
23:45;2
