00:00;0
00:15;1
00:30;2
00:45;3
01:00;1
01:15;2
01:30;2
01:45;1
02:00;0
02:15;2
02:30;1
02:45;2
03:00;2
03:15;1
03:30;2
03:45;2
04:00;1
04:15;1
04:30;1
04:45;2
05:00;1
05:15;2
05:30;1
05:45;1
06:00;2
06:15;2
06:30;1
06:45;1
07:00;3
07:15;3
07:30;3
07:45;2
08:00;4
08:15;2
08:30;3
08:45;4
09:00;3
09:15;4
09:30;3
09:45;4
10:00;5
10:15;4
10:30;2
10:45;5
11:00;5
11:15;3
11:30;2
11:45;4
12:00;8
12:15;4
12:30;5
12:45;3
13:00;5
13:15;2
13:30;4
13:45;3
14:00;3
14:15;3
14:30;5
14:45;3
15:00;3
15:15;4
15:30;3
15:45;4
16:00;3
16:15;4
16:30;4
16:45;4
17:00;4
17:15;4
17:30;3
17:45;5
18:00;4
18:15;6
18:30;4
18:45;4
19:00;4
19:15;4
19:30;4
19:45;3
20:00;4
20:15;4
20:30;2
20:45;4
21:00;4
21:15;4
21:30;4
21:45;4
22:00;1
22:15;3
22:30;3
22:45;2
23:00;3
23:15;2
23:30;4
23:45;3
