00:00;1
00:15;3
00:30;4
00:45;3
01:00;2
01:15;1
01:30;2
01:45;2
02:00;1
02:15;2
02:30;0
02:45;3
03:00;1
03:15;0
03:30;2
03:45;2
04:00;1
04:15;1
04:30;2
04:45;2
05:00;1
05:15;1
05:30;1
05:45;2
06:00;2
06:15;2
06:30;3
06:45;2
07:00;3
07:15;2
07:30;2
07:45;4
08:00;2
08:15;4
08:30;4
08:45;3
09:00;4
09:15;4
09:30;3
09:45;2
10:00;4
10:15;4
10:30;4
10:45;5
11:00;5
11:15;6
11:30;4
11:45;4
12:00;5
12:15;5
12:30;6
12:45;3
13:00;4
13:15;5
13:30;4
13:45;4
14:00;4
14:15;4
14:30;5
14:45;4
15:00;5
15:15;4
15:30;4
15:45;3
16:00;4
16:15;6
16:30;4
16:45;4
17:00;3
17:15;5
17:30;5
17:45;4
18:00;4
18:15;4
18:30;5
18:45;4
19:00;5
19:15;3
19:30;6
19:45;4
20:00;6
20:15;6
20:30;5
20:45;4
21:00;3
21:15;2
21:30;3
21:45;3
22:00;4
22:15;3
22:30;3
22:45;3
23:00;4
23:15;3
23:30;3
23:45;3
