00:00;0
00:15;5
00:30;4
00:45;1
01:00;2
01:15;2
01:30;2
01:45;1
02:00;1
02:15;1
02:30;3
02:45;2
03:00;1
03:15;2
03:30;1
03:45;2
04:00;1
04:15;0
04:30;2
04:45;1
05:00;2
05:15;2
05:30;2
05:45;3
06:00;2
06:15;2
06:30;2
06:45;3
07:00;2
07:15;4
07:30;2
07:45;3
08:00;2
08:15;2
08:30;2
08:45;1
09:00;4
09:15;4
09:30;3
09:45;3
10:00;4
10:15;4
10:30;5
10:45;4
11:00;3
11:15;4
11:30;4
11:45;2
12:00;2
12:15;6
12:30;4
12:45;4
13:00;4
13:15;5
13:30;4
13:45;4
14:00;2
14:15;4
14:30;2
14:45;3
15:00;4
15:15;2
15:30;5
15:45;3
16:00;2
16:15;4
16:30;3
16:45;2
17:00;10
17:15;2
17:30;6
17:45;3
18:00;4
18:15;2
18:30;6
18:45;3
19:00;4
19:15;6
19:30;4
19:45;3
20:00;3
20:15;6
20:30;3
20:45;5
21:00;3
21:15;5
21:30;4
21:45;4
22:00;3
22:15;4
22:30;4
22:45;3
23:00;3
23:15;3
23:30;3
23:45;2
