00:00;0
00:15;2
00:30;1
00:45;1
01:00;2
01:15;2
01:30;2
01:45;1
02:00;2
02:15;3
02:30;2
02:45;1
03:00;1
03:15;1
03:30;1
03:45;2
04:00;1
04:15;1
04:30;1
04:45;1
05:00;1
05:15;1
05:30;2
05:45;2
06:00;2
06:15;3
06:30;3
06:45;2
07:00;3
07:15;2
07:30;5
07:45;5
08:00;4
08:15;5
08:30;6
08:45;4
09:00;2
09:15;4
09:30;1
09:45;3
10:00;5
10:15;5
10:30;3
10:45;4
11:00;4
11:15;4
11:30;4
11:45;2
12:00;2
12:15;4
12:30;4
12:45;4
13:00;6
13:15;4
13:30;5
13:45;4
14:00;4
14:15;5
14:30;6
14:45;3
15:00;4
15:15;4
15:30;4
15:45;4
16:00;4
16:15;5
16:30;5
16:45;2
17:00;6
17:15;5
17:30;3
17:45;4
18:00;5
18:15;4
18:30;6
18:45;5
19:00;6
19:15;5
19:30;5
19:45;5
20:00;5
20:15;4
20:30;4
20:45;4
21:00;3
21:15;4
21:30;6
21:45;5
22:00;3
22:15;4
22:30;1
22:45;5
23:00;3
23:15;3
23:30;4
23:45;1
