00:00;0
00:15;3
00:30;1
00:45;1
01:00;1
01:15;2
01:30;2
01:45;1
02:00;1
02:15;1
02:30;1
02:45;2
03:00;2
03:15;1
03:30;2
03:45;2
04:00;1
04:15;0
04:30;2
04:45;2
05:00;2
05:15;2
05:30;1
05:45;1
06:00;2
06:15;3
06:30;3
06:45;2
07:00;3
07:15;3
07:30;3
07:45;3
08:00;2
08:15;3
08:30;4
08:45;2
09:00;5
09:15;2
09:30;5
09:45;4
10:00;6
10:15;3
10:30;3
10:45;3
11:00;4
11:15;4
11:30;4
11:45;2
12:00;4
12:15;3
12:30;5
12:45;4
13:00;5
13:15;4
13:30;5
13:45;6
14:00;2
14:15;4
14:30;3
14:45;3
15:00;5
15:15;2
15:30;2
15:45;4
16:00;5
16:15;4
16:30;3
16:45;4
17:00;5
17:15;3
17:30;2
17:45;6
18:00;5
18:15;4
18:30;4
18:45;4
19:00;5
19:15;5
19:30;5
19:45;4
20:00;5
20:15;3
20:30;5
20:45;2
21:00;4
21:15;5
21:30;4
21:45;3
22:00;5
22:15;2
22:30;2
22:45;4
23:00;3
23:15;3
23:30;3
23:45;4
