00:00;0
00:15;3
00:30;1
00:45;2
01:00;2
01:15;1
01:30;1
01:45;1
02:00;0
02:15;2
02:30;1
02:45;0
03:00;1
03:15;0
03:30;1
03:45;2
04:00;1
04:15;2
04:30;1
04:45;1
05:00;2
05:15;1
05:30;3
05:45;2
06:00;1
06:15;2
06:30;2
06:45;3
07:00;3
07:15;2
07:30;3
07:45;4
08:00;4
08:15;4
08:30;4
08:45;1
09:00;5
09:15;4
09:30;5
09:45;2
10:00;5
10:15;3
10:30;6
10:45;4
11:00;4
11:15;5
11:30;4
11:45;5
12:00;6
12:15;5
12:30;4
12:45;3
13:00;4
13:15;4
13:30;4
13:45;5
14:00;7
14:15;6
14:30;4
14:45;5
15:00;5
15:15;4
15:30;3
15:45;4
16:00;5
16:15;4
16:30;5
16:45;5
17:00;5
17:15;4
17:30;5
17:45;5
18:00;3
18:15;4
18:30;5
18:45;3
19:00;7
19:15;4
19:30;4
19:45;4
20:00;4
20:15;5
20:30;5
20:45;3
21:00;4
21:15;4
21:30;4
21:45;3
22:00;5
22:15;4
22:30;4
22:45;4
23:00;4
23:15;5
23:30;3
23:45;2
