00:00;2
00:15;3
00:30;4
00:45;2
01:00;2
01:15;2
01:30;3
01:45;3
02:00;2
02:15;1
02:30;2
02:45;1
03:00;1
03:15;1
03:30;1
03:45;1
04:00;1
04:15;1
04:30;2
04:45;2
05:00;1
05:15;1
05:30;2
05:45;1
06:00;2
06:15;2
06:30;2
06:45;3
07:00;2
07:15;2
07:30;4
07:45;4
08:00;3
08:15;5
08:30;4
08:45;4
09:00;4
09:15;2
09:30;4
09:45;3
10:00;4
10:15;4
10:30;4
10:45;2
11:00;4
11:15;5
11:30;3
11:45;4
12:00;4
12:15;3
12:30;5
12:45;5
13:00;4
13:15;5
13:30;5
13:45;2
14:00;4
14:15;7
14:30;4
14:45;4
15:00;5
15:15;4
15:30;5
15:45;6
16:00;4
16:15;5
16:30;6
16:45;4
17:00;7
17:15;5
17:30;3
17:45;5
18:00;3
18:15;6
18:30;4
18:45;4
19:00;3
19:15;4
19:30;6
19:45;4
20:00;5
20:15;5
20:30;5
20:45;3
21:00;3
21:15;4
21:30;3
21:45;5
22:00;6
22:15;3
22:30;3
22:45;5
23:00;4
23:15;4
23:30;2
23:45;2
