00:00;1
00:15;2
00:30;1
00:45;2
01:00;1
01:15;2
01:30;2
01:45;2
02:00;3
02:15;2
02:30;1
02:45;1
03:00;1
03:15;1
03:30;2
03:45;1
04:00;1
04:15;1
04:30;1
04:45;1
05:00;1
05:15;3
05:30;4
05:45;2
06:00;1
06:15;2
06:30;1
06:45;1
07:00;4
07:15;3
07:30;2
07:45;4
08:00;3
08:15;4
08:30;3
08:45;3
09:00;4
09:15;4
09:30;4
09:45;4
10:00;6
10:15;4
10:30;5
10:45;4
11:00;4
11:15;5
11:30;5
11:45;6
12:00;4
12:15;4
12:30;5
12:45;5
13:00;4
13:15;6
13:30;5
13:45;3
14:00;5
14:15;3
14:30;6
14:45;4
15:00;5
15:15;4
15:30;5
15:45;5
16:00;5
16:15;3
16:30;6
16:45;4
17:00;2
17:15;4
17:30;4
17:45;2
18:00;5
18:15;5
18:30;5
18:45;5
19:00;5
19:15;5
19:30;6
19:45;5
20:00;5
20:15;5
20:30;7
20:45;1
21:00;6
21:15;4
21:30;5
21:45;3
22:00;4
22:15;5
22:30;5
22:45;4
23:00;4
23:15;5
23:30;4
23:45;2
